Client,Timeframe,Unique Users,Total Logins,Cumulative Active Users,Login Ratio,Post Count,Comments,Likes,Boosts,Views,Reuses,Highlights,Post Count Ratio,Boosts Ratio,Reuses Ratio,Highlights Ratio,Views Ratio,Comments Ratio,Likes Ratio,Connection %,Connection % (Cumulative Variant),Creation %,Selection %,Reuse %
Suntory Caribbean,2023-01-01,27,369,80,13.67,2741,4,9,10,1465,0,0,101.51851851851852,0.37037037037037035,0.0,0.0,54.25925925925926,0.14814814814814814,0.3333333333333333,0.16363636363636364,0.3375,101.51851851851852,0.0036483035388544327,0.0
Suntory Caribbean,2023-02-01,26,399,81,15.35,2498,5,23,60,1933,0,0,96.07692307692308,2.3076923076923075,0.0,0.0,74.34615384615384,0.19230769230769232,0.8846153846153846,0.15757575757575756,0.32098765432098764,96.07692307692308,0.02401921537229784,0.0
Suntory Caribbean,2023-03-01,21,552,85,26.29,2776,0,5,0,2956,0,0,132.1904761904762,0.0,0.0,0.0,140.76190476190476,0.0,0.23809523809523808,0.12727272727272726,0.24705882352941178,132.1904761904762,0.0,0.0
Suntory Caribbean,2023-04-01,33,760,89,23.03,3651,46,306,0,3963,0,0,110.63636363636364,0.0,0.0,0.0,120.0909090909091,1.393939393939394,9.272727272727273,0.2,0.3707865168539326,110.63636363636364,0.0,0.0
Suntory Caribbean,2023-05-01,48,1223,103,25.48,4557,117,1164,65,8519,0,58,94.9375,1.3541666666666667,0.0,1.2083333333333333,177.47916666666666,2.4375,24.25,0.2909090909090909,0.46601941747572817,94.9375,0.026991441737985518,0.0
Suntory Caribbean,2023-06-01,53,1105,118,20.85,4306,150,1111,13,7023,0,29,81.24528301886792,0.24528301886792453,0.0,0.5471698113207547,132.50943396226415,2.830188679245283,20.962264150943398,0.3212121212121212,0.4491525423728814,81.24528301886792,0.009753831862517418,0.0
Suntory Caribbean,2023-07-01,53,1233,122,23.26,5668,63,381,0,6913,0,0,106.94339622641509,0.0,0.0,0.0,130.43396226415095,1.1886792452830188,7.188679245283019,0.3212121212121212,0.4344262295081967,106.94339622641509,0.0,0.0
Suntory Caribbean,2023-08-01,55,1155,132,21.0,5807,26,254,1,6002,0,1,105.58181818181818,0.01818181818181818,0.0,0.01818181818181818,109.12727272727273,0.4727272727272727,4.618181818181818,0.3333333333333333,0.4166666666666667,105.58181818181818,0.00034441191665231615,0.0
Suntory Caribbean,2023-09-01,66,1499,146,22.71,5916,23,1262,15,8336,0,5,89.63636363636364,0.22727272727272727,0.0,0.07575757575757576,126.3030303030303,0.3484848484848485,19.12121212121212,0.4,0.4520547945205479,89.63636363636364,0.0033806626098715348,0.0
Suntory Caribbean,2023-10-01,66,1338,157,20.27,6746,73,1059,62,11403,0,42,102.21212121212122,0.9393939393939394,0.0,0.6363636363636364,172.77272727272728,1.106060606060606,16.045454545454547,0.4,0.42038216560509556,102.21212121212122,0.015416543136673585,0.0
Suntory Caribbean,2023-11-01,40,900,157,22.5,6463,32,437,42,8358,0,71,161.575,1.05,0.0,1.775,208.95,0.8,10.925,0.24242424242424243,0.25477707006369427,161.575,0.017484140492031564,0.0
Suntory Caribbean,2023-12-01,38,932,161,24.53,5584,15,1,0,4286,0,0,146.94736842105263,0.0,0.0,0.0,112.78947368421052,0.39473684210526316,0.02631578947368421,0.23030303030303031,0.2360248447204969,146.94736842105263,0.0,0.0
Suntory Caribbean,2024-01-01,42,1175,162,27.98,6061,7,3,0,5472,0,0,144.3095238095238,0.0,0.0,0.0,130.28571428571428,0.16666666666666666,0.07142857142857142,0.2545454545454545,0.25925925925925924,144.3095238095238,0.0,0.0
Suntory Caribbean,2024-02-01,42,751,162,17.88,6470,6,1,0,6530,0,0,154.04761904761904,0.0,0.0,0.0,155.47619047619048,0.14285714285714285,0.023809523809523808,0.2545454545454545,0.25925925925925924,154.04761904761904,0.0,0.0
Suntory Caribbean,2024-03-01,37,906,164,24.49,9735,17,11,0,12215,0,0,263.1081081081081,0.0,0.0,0.0,330.13513513513516,0.4594594594594595,0.2972972972972973,0.22424242424242424,0.22560975609756098,263.1081081081081,0.0,0.0
Suntory DC,2022-07-01,1,2,1,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,1.0,0.0,0.0,0.0
Suntory DC,2022-08-01,1,11,1,11.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,1.0,0.0,0.0,0.0
Suntory DC,2022-09-01,1,1,1,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,1.0,0.0,0.0,0.0
Suntory DC,2022-10-01,2,2,2,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005089058524173028,1.0,0.0,0.0,0.0
Suntory DC,2022-11-01,7,34,7,4.86,4,0,0,0,48,0,0,0.5714285714285714,0.0,0.0,0.0,6.857142857142857,0.0,0.0,0.017811704834605598,1.0,0.5714285714285714,0.0,0.0
Suntory DC,2022-12-01,13,57,16,4.38,11,0,16,1,142,0,0,0.8461538461538461,0.07692307692307693,0.0,0.0,10.923076923076923,0.0,1.2307692307692308,0.03307888040712468,0.8125,0.8461538461538461,0.09090909090909091,0.0
Suntory DC,2023-01-01,48,171,52,3.56,11,16,231,0,305,0,0,0.22916666666666666,0.0,0.0,0.0,6.354166666666667,0.3333333333333333,4.8125,0.12213740458015267,0.9230769230769231,0.22916666666666666,0.0,0.0
Suntory DC,2023-02-01,25,69,61,2.76,1,3,38,0,123,0,0,0.04,0.0,0.0,0.0,4.92,0.12,1.52,0.06361323155216285,0.4098360655737705,0.04,0.0,0.0
Suntory DC,2023-03-01,39,99,72,2.54,5,8,42,0,172,0,0,0.1282051282051282,0.0,0.0,0.0,4.410256410256411,0.20512820512820512,1.0769230769230769,0.09923664122137404,0.5416666666666666,0.1282051282051282,0.0,0.0
Suntory DC,2023-04-01,33,191,86,5.79,8,5,29,0,364,0,0,0.24242424242424243,0.0,0.0,0.0,11.030303030303031,0.15151515151515152,0.8787878787878788,0.08396946564885496,0.38372093023255816,0.24242424242424243,0.0,0.0
Suntory DC,2023-05-01,27,134,98,4.96,9,14,62,3,361,3,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,13.37037037037037,0.5185185185185185,2.2962962962962963,0.06870229007633588,0.2755102040816326,0.3333333333333333,0.3333333333333333,0.3333333333333333
Suntory DC,2023-06-01,55,218,123,3.96,15,17,59,3,457,1,0,0.2727272727272727,0.05454545454545454,0.01818181818181818,0.0,8.309090909090909,0.3090909090909091,1.0727272727272728,0.13994910941475827,0.44715447154471544,0.2727272727272727,0.2,0.06666666666666667
Suntory DC,2023-07-01,55,181,154,3.29,10,3,28,0,249,0,0,0.18181818181818182,0.0,0.0,0.0,4.527272727272727,0.05454545454545454,0.509090909090909,0.13994910941475827,0.35714285714285715,0.18181818181818182,0.0,0.0
Suntory DC,2023-08-01,34,200,168,5.88,10,13,31,1,254,0,0,0.29411764705882354,0.029411764705882353,0.0,0.0,7.470588235294118,0.38235294117647056,0.9117647058823529,0.08651399491094147,0.20238095238095238,0.29411764705882354,0.1,0.0
Suntory DC,2023-09-01,39,151,187,3.87,2,2,5,3,160,0,0,0.05128205128205128,0.07692307692307693,0.0,0.0,4.102564102564102,0.05128205128205128,0.1282051282051282,0.09923664122137404,0.20855614973262032,0.05128205128205128,1.5,0.0
Suntory DC,2023-10-01,80,156,240,1.95,3,1,10,0,190,0,0,0.0375,0.0,0.0,0.0,2.375,0.0125,0.125,0.2035623409669211,0.3333333333333333,0.0375,0.0,0.0
Suntory DC,2023-11-01,104,259,297,2.49,5,0,66,0,284,1,0,0.04807692307692308,0.0,0.009615384615384616,0.0,2.730769230769231,0.0,0.6346153846153846,0.26463104325699743,0.3501683501683502,0.04807692307692308,0.0,0.2
Suntory DC,2023-12-01,61,146,320,2.39,18,8,51,2,266,0,0,0.29508196721311475,0.03278688524590164,0.0,0.0,4.360655737704918,0.13114754098360656,0.8360655737704918,0.15521628498727735,0.190625,0.29508196721311475,0.1111111111111111,0.0
Suntory DC,2024-01-01,54,126,337,2.33,5,3,23,1,133,0,0,0.09259259259259259,0.018518518518518517,0.0,0.0,2.462962962962963,0.05555555555555555,0.42592592592592593,0.13740458015267176,0.16023738872403562,0.09259259259259259,0.2,0.0
Suntory DC,2024-02-01,77,242,372,3.14,12,8,37,3,391,0,0,0.15584415584415584,0.03896103896103896,0.0,0.0,5.077922077922078,0.1038961038961039,0.4805194805194805,0.19592875318066158,0.20698924731182797,0.15584415584415584,0.25,0.0
Suntory DC,2024-03-01,56,366,392,6.54,11,6,35,1,482,0,0,0.19642857142857142,0.017857142857142856,0.0,0.0,8.607142857142858,0.10714285714285714,0.625,0.14249363867684478,0.14285714285714285,0.19642857142857142,0.09090909090909091,0.0
Suntory DEI,2023-04-01,1,1,1,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0
Suntory DEI,2023-05-01,14,109,14,7.79,4,2,6,0,66,0,0,0.2857142857142857,0.0,0.0,0.0,4.714285714285714,0.14285714285714285,0.42857142857142855,0.4666666666666667,1.0,0.2857142857142857,0.0,0.0
Suntory DEI,2023-06-01,11,33,18,3.0,1,1,5,0,25,0,0,0.09090909090909091,0.0,0.0,0.0,2.272727272727273,0.09090909090909091,0.45454545454545453,0.36666666666666664,0.6111111111111112,0.09090909090909091,0.0,0.0
Suntory DEI,2023-07-01,10,15,21,1.5,1,0,4,0,27,0,0,0.1,0.0,0.0,0.0,2.7,0.0,0.4,0.3333333333333333,0.47619047619047616,0.1,0.0,0.0
Suntory DEI,2023-08-01,8,15,21,1.88,8,0,3,0,37,0,0,1.0,0.0,0.0,0.0,4.625,0.0,0.375,0.26666666666666666,0.38095238095238093,1.0,0.0,0.0
Suntory DEI,2023-09-01,8,12,22,1.5,2,1,0,0,14,0,0,0.25,0.0,0.0,0.0,1.75,0.125,0.0,0.26666666666666666,0.36363636363636365,0.25,0.0,0.0
Suntory DEI,2023-10-01,3,3,22,1.0,2,0,1,0,1,0,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1,0.13636363636363635,0.6666666666666666,0.0,0.0
Suntory DEI,2023-11-01,2,6,23,3.0,0,0,1,0,7,0,0,0.0,0.0,0.0,0.0,3.5,0.0,0.5,0.06666666666666667,0.08695652173913043,0.0,0.0,0.0
Suntory DEI,2023-12-01,3,6,25,2.0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0
Suntory DEI,2024-01-01,2,3,25,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.08,0.0,0.0,0.0
Suntory DEI,2024-02-01,3,3,26,1.0,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.11538461538461539,0.0,0.0,0.0
Suntory DEI,2024-03-01,5,8,30,1.6,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
Unilever Icecream,2022-11-01,19,45,19,2.37,0,1,1,0,8,0,0,0.0,0.0,0.0,0.0,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.06229508196721312,1.0,0.0,0.0,0.0
Unilever Icecream,2022-12-01,20,52,31,2.6,46,2,6,0,113,0,0,2.3,0.0,0.0,0.0,5.65,0.1,0.3,0.06557377049180328,0.6451612903225806,2.3,0.0,0.0
Unilever Icecream,2023-01-01,62,197,82,3.18,117,7,133,0,606,1,0,1.8870967741935485,0.0,0.016129032258064516,0.0,9.774193548387096,0.11290322580645161,2.1451612903225805,0.20327868852459016,0.7560975609756098,1.8870967741935485,0.0,0.008547008547008548
Unilever Icecream,2023-02-01,89,306,130,3.44,78,64,675,2,778,11,0,0.8764044943820225,0.02247191011235955,0.12359550561797752,0.0,8.741573033707866,0.7191011235955056,7.584269662921348,0.29180327868852457,0.6846153846153846,0.8764044943820225,0.02564102564102564,0.14102564102564102
Unilever Icecream,2023-03-01,43,133,146,3.09,15,0,9,0,194,1,0,0.3488372093023256,0.0,0.023255813953488372,0.0,4.511627906976744,0.0,0.20930232558139536,0.14098360655737704,0.2945205479452055,0.3488372093023256,0.0,0.06666666666666667
Unilever Icecream,2023-04-01,30,76,153,2.53,2,2,13,0,53,0,0,0.06666666666666667,0.0,0.0,0.0,1.7666666666666666,0.06666666666666667,0.43333333333333335,0.09836065573770492,0.19607843137254902,0.06666666666666667,0.0,0.0
Unilever Icecream,2023-05-01,102,320,200,3.14,26,22,170,7,580,0,1,0.2549019607843137,0.06862745098039216,0.0,0.00980392156862745,5.686274509803922,0.21568627450980393,1.6666666666666667,0.3344262295081967,0.51,0.2549019607843137,0.3076923076923077,0.0
Unilever Icecream,2023-06-01,35,92,210,2.63,0,2,8,0,363,0,0,0.0,0.0,0.0,0.0,10.371428571428572,0.05714285714285714,0.22857142857142856,0.11475409836065574,0.16666666666666666,0.0,0.0,0.0
Unilever Icecream,2023-07-01,53,144,220,2.72,14,6,40,0,352,1,0,0.2641509433962264,0.0,0.018867924528301886,0.0,6.6415094339622645,0.11320754716981132,0.7547169811320755,0.1737704918032787,0.2409090909090909,0.2641509433962264,0.0,0.07142857142857142
Unilever Icecream,2023-08-01,31,67,225,2.16,4,1,18,0,101,0,0,0.12903225806451613,0.0,0.0,0.0,3.2580645161290325,0.03225806451612903,0.5806451612903226,0.10163934426229508,0.13777777777777778,0.12903225806451613,0.0,0.0
Unilever Icecream,2023-09-01,30,95,231,3.17,6,0,5,0,136,0,0,0.2,0.0,0.0,0.0,4.533333333333333,0.0,0.16666666666666666,0.09836065573770492,0.12987012987012986,0.2,0.0,0.0
Unilever Icecream,2023-10-01,57,221,249,3.88,9,14,72,3,309,0,0,0.15789473684210525,0.05263157894736842,0.0,0.0,5.421052631578948,0.24561403508771928,1.263157894736842,0.18688524590163935,0.2289156626506024,0.15789473684210525,0.3333333333333333,0.0
Unilever Icecream,2023-11-01,45,167,262,3.71,4,0,5,0,237,0,0,0.08888888888888889,0.0,0.0,0.0,5.266666666666667,0.0,0.1111111111111111,0.14754098360655737,0.1717557251908397,0.08888888888888889,0.0,0.0
Unilever Icecream,2023-12-01,34,212,266,6.24,13,2,4,3,353,0,0,0.38235294117647056,0.08823529411764706,0.0,0.0,10.382352941176471,0.058823529411764705,0.11764705882352941,0.11147540983606558,0.12781954887218044,0.38235294117647056,0.23076923076923078,0.0
Unilever Icecream,2024-01-01,63,175,285,2.78,13,1,21,0,321,0,0,0.20634920634920634,0.0,0.0,0.0,5.095238095238095,0.015873015873015872,0.3333333333333333,0.20655737704918034,0.22105263157894736,0.20634920634920634,0.0,0.0
Unilever Icecream,2024-02-01,56,226,295,4.04,121,10,12,2,574,0,0,2.1607142857142856,0.03571428571428571,0.0,0.0,10.25,0.17857142857142858,0.21428571428571427,0.18360655737704917,0.18983050847457628,2.1607142857142856,0.01652892561983471,0.0
Unilever Icecream,2024-03-01,45,160,305,3.56,6,3,18,0,540,0,0,0.13333333333333333,0.0,0.0,0.0,12.0,0.06666666666666667,0.4,0.14754098360655737,0.14754098360655737,0.13333333333333333,0.0,0.0
Unilever Lux,2023-04-01,2,18,2,9.0,0,0,0,0,11,0,0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.013513513513513514,1.0,0.0,0.0,0.0
Unilever Lux,2023-05-01,46,67,47,1.46,0,0,3,0,25,0,0,0.0,0.0,0.0,0.0,0.5434782608695652,0.0,0.06521739130434782,0.3108108108108108,0.9787234042553191,0.0,0.0,0.0
Unilever Lux,2023-06-01,10,20,51,2.0,0,0,2,0,19,0,0,0.0,0.0,0.0,0.0,1.9,0.0,0.2,0.06756756756756757,0.19607843137254902,0.0,0.0,0.0
Unilever Lux,2023-07-01,22,34,62,1.55,6,1,2,0,35,0,0,0.2727272727272727,0.0,0.0,0.0,1.5909090909090908,0.045454545454545456,0.09090909090909091,0.14864864864864866,0.3548387096774194,0.2727272727272727,0.0,0.0
Unilever Lux,2023-08-01,94,208,116,2.21,5,14,110,3,261,0,1,0.05319148936170213,0.031914893617021274,0.0,0.010638297872340425,2.776595744680851,0.14893617021276595,1.1702127659574468,0.6351351351351351,0.8103448275862069,0.05319148936170213,0.8,0.0
Unilever Lux,2023-09-01,28,38,130,1.36,0,8,13,1,47,0,0,0.0,0.03571428571428571,0.0,0.0,1.6785714285714286,0.2857142857142857,0.4642857142857143,0.1891891891891892,0.2153846153846154,0.0,0.0,0.0
Unilever Lux,2023-10-01,17,29,134,1.71,0,0,2,0,33,0,0,0.0,0.0,0.0,0.0,1.9411764705882353,0.0,0.11764705882352941,0.11486486486486487,0.12686567164179105,0.0,0.0,0.0
Unilever Lux,2023-11-01,7,19,136,2.71,0,0,1,0,5,0,0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0472972972972973,0.051470588235294115,0.0,0.0,0.0
Unilever Lux,2023-12-01,5,7,136,1.4,0,0,0,0,13,0,0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.033783783783783786,0.03676470588235294,0.0,0.0,0.0
Unilever Lux,2024-01-01,8,12,138,1.5,1,2,2,0,29,0,0,0.125,0.0,0.0,0.0,3.625,0.25,0.25,0.05405405405405406,0.057971014492753624,0.125,0.0,0.0
Unilever Lux,2024-02-01,3,3,138,1.0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.02027027027027027,0.021739130434782608,0.0,0.0,0.0
Unilever Lux,2024-03-01,17,30,148,1.76,1,0,0,0,33,0,0,0.058823529411764705,0.0,0.0,0.0,1.9411764705882353,0.0,0.0,0.11486486486486487,0.11486486486486487,0.058823529411764705,0.0,0.0
